"state","puma2k","puma12","stab","PUMAname","PUMA2kName","pop10","afact"
"FIPS state","puma2k","puma12","State Postal Code","PUMA12 Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to puma12 alloc factor"
"27","00300","00400","MN","St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities","2700300",29353,0.285 
"27","00400","00400","MN","St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities","2700400",99039,0.495 
"27","00400","00500","MN","St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities","2700400",101187,0.505 
"27","00500","00300","MN","Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City","2700500",48479,0.26 
"27","00500","00400","MN","St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities","2700500",3109,0.017 
"27","00500","00600","MN","Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties","2700500",72086,0.387 
"27","00500","00700","MN","Crow Wing, Morrison, Todd & Wadena Counties","2700500",62500,0.336 
"27","00600","00700","MN","Crow Wing, Morrison, Todd & Wadena Counties","2700600",71936,0.666 
"27","00600","00800","MN","West Central Minnesota","2700600",36009,0.334 
"27","00700","00800","MN","West Central Minnesota","2700700",109228,1 
"27","00800","00900","MN","Stearns County--St. Cloud City","2700800",150642,0.797 
"27","00800","01000","MN","Sherburne & Benton Counties","2700800",38451,0.203 
"27","00900","00600","MN","Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties","2700900",91703,0.301 
"27","00900","01000","MN","Sherburne & Benton Counties","2700900",88499,0.29 
"27","00900","01800","MN","Wright County","2700900",124700,0.409 
"27","01001","01101","MN","Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities","2701001",86030,0.433 
"27","01001","01103","MN","Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities","2701001",112494,0.567 
"27","01002","01101","MN","Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities","2701002",17162,0.13 
"27","01002","01102","MN","Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities","2701002",115158,0.87 
"27","01100","01600","MN","Scott County (East)--Shakopee, Savage & Prior Lake Cities","2701100",115560,0.523 
"27","01100","01700","MN","Carver & Scott (West) Counties","2701100",105410,0.477 
"27","01201","01501","MN","Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities","2701201",150199,1 
"27","01202","01503","MN","Dakota County (West)--Burnsville & Apple Valley Cities","2701202",109396,1 
"27","01203","01502","MN","Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities","2701203",138957,1 
"27","01301","01405","MN","Hennepin County--Minneapolis (North) & St. Anthony Cities","2701301",129567,0.994 
"27","01301","01406","MN","Hennepin County--Minneapolis City (Southeast)","2701301",835,0.006 
"27","01302","01407","MN","Hennepin County--Minneapolis City (Southwest)","2701302",127765,1 
"27","01303","01406","MN","Hennepin County--Minneapolis City (Southeast)","2701303",124416,1 
"27","01401","01401","MN","Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka","2701401",107483,0.954 
"27","01401","01405","MN","Hennepin County--Minneapolis (North) & St. Anthony Cities","2701401",5156,0.046 
"27","01402","01401","MN","Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka","2701402",5,0 
"27","01402","01402","MN","Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities","2701402",103598,0.492 
"27","01402","01403","MN","Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities","2701402",107104,0.508 
"27","01403","01404","MN","Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities","2701403",106918,1 
"27","01404","01409","MN","Hennepin County--Eden Prairie & Minnetonka Cities","2701404",110525,1 
"27","01405","01408","MN","Hennepin County--Edina, St. Louis Park & Hopkins Cities","2701405",110782,1 
"27","01405","01409","MN","Hennepin County--Eden Prairie & Minnetonka Cities","2701405",6,0 
"27","01406","01410","MN","Hennepin County--Bloomington & Richfield Cities","2701406",118265,1 
"27","01501","01302","MN","Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities","2701501",23,0 
"27","01501","01303","MN","Ramsey County (Southeast)--St. Paul City (East)","2701501",65677,0.389 
"27","01501","01304","MN","Ramsey County (Southwest)--St. Paul City (West)","2701501",103041,0.611 
"27","01502","01303","MN","Ramsey County (Southeast)--St. Paul City (East)","2701502",62623,0.538 
"27","01502","01304","MN","Ramsey County (Southwest)--St. Paul City (West)","2701502",53727,0.462 
"27","01601","01301","MN","Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities","2701601",98435,1 
"27","01601","01302","MN","Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities","2701601",16,0 
"27","01602","01301","MN","Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities","2701602",24526,0.196 
"27","01602","01302","MN","Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities","2701602",100558,0.804 
"27","01700","01201","MN","Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities","2701700",124434,0.523 
"27","01700","01202","MN","Washington County (South)--Woodbury & Cottage Grove Cities","2701700",113702,0.477 
"27","01700","01302","MN","Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities","2701700",14,0 
"27","01800","01900","MN","Kandiyohi, McLeod, Meeker, Renville & Sibley Counties","2701800",133146,1 
"27","01900","02000","MN","Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties","2701900",103843,1 
"27","02000","02200","MN","Blue Earth, Nicollet & Waseca Counties--Mankato City","2702000",115876,1 
"27","02100","02300","MN","Rice, Goodhue & Le Sueur Counties","2702100",138028,1 
"27","02200","02600","MN","Winona, Wabasha, Fillmore & Houston Counties--Winona City","2702200",113030,1 
"27","02300","02500","MN","Olmsted County--Rochester City","2702300",144248,1 
"27","02400","02400","MN","Mower, Steele, Freeborn & Dodge Counties","2702400",127081,1 
"27","02500","02100","MN","Southwest Minnesota","2702500",117943,1 
"28","00100","00100","MS","North Delta Region--DeSoto County--Southaven City","2800100",161252,1 
"28","00200","00200","MS","Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties","2800200",68105,0.59 
"28","00200","00400","MS","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties","2800200",47351,0.41 
"28","00300","00200","MS","Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties","2800300",81926,0.778 
"28","00300","00400","MS","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties","2800300",23401,0.222 
"28","00400","00500","MS","Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City","2800400",140001,1 
"28","00500","00300","MS","North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties","2800500",108745,1 
"28","00600","00800","MS","South Delta Region","2800600",85282,1 
"28","00700","00300","MS","North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties","2800700",15378,0.158 
"28","00700","00700","MS","North Central Region","2800700",42914,0.442 
"28","00700","00800","MS","South Delta Region","2800700",38825,0.4 
"28","00800","00400","MS","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties","2800800",14962,0.151 
"28","00800","00600","MS","Golden Triangle Region--Starkville, Columbus & West Point Cities","2800800",18800,0.19 
"28","00800","00700","MS","North Central Region","2800800",65073,0.658 
"28","00900","00400","MS","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties","2800900",17392,0.166 
"28","00900","00600","MS","Golden Triangle Region--Starkville, Columbus & West Point Cities","2800900",87503,0.834 
"28","01000","00400","MS","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties","2801000",36989,0.342 
"28","01000","00600","MS","Golden Triangle Region--Starkville, Columbus & West Point Cities","2801000",71324,0.658 
"28","01100","01400","MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties","2801100",10456,0.081 
"28","01100","01500","MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City","2801100",118713,0.919 
"28","01200","01400","MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties","2801200",115298,1 
"28","01300","01300","MS","Central Region--Rankin & Simpson Counties","2801300",141617,1 
"28","01400","01000","MS","Central Region--Jackson (West & South) & Clinton (South & East) Cities","2801400",40236,0.238 
"28","01400","01100","MS","Central Region--Jackson City (East & Central)","2801400",128992,0.762 
"28","01500","00900","MS","Central Region--Madison & Yazoo Counties","2801500",74210,0.433 
"28","01500","01000","MS","Central Region--Jackson (West & South) & Clinton (South & East) Cities","2801500",70017,0.409 
"28","01500","01200","MS","Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City","2801500",27033,0.158 
"28","01600","00700","MS","North Central Region","2801600",19198,0.188 
"28","01600","00800","MS","South Delta Region","2801600",6322,0.062 
"28","01600","00900","MS","Central Region--Madison & Yazoo Counties","2801600",28065,0.274 
"28","01600","01200","MS","Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City","2801600",48773,0.476 
"28","01700","01200","MS","Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City","2801700",29449,0.191 
"28","01700","01300","MS","Central Region--Rankin & Simpson Counties","2801700",27503,0.178 
"28","01700","01600","MS","Southwest Region","2801700",65128,0.423 
"28","01700","01700","MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties","2801700",32055,0.208 
"28","01800","01700","MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties","2801800",102908,0.894 
"28","01800","01800","MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City","2801800",12250,0.106 
"28","01900","01800","MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City","2801900",130592,1 
"28","02000","01600","MS","Southwest Region","2802000",119271,0.815 
"28","02000","01800","MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City","2802000",27088,0.185 
"28","02100","01900","MS","South Region--Pearl River, Hancock, George & Stone Counties","2802100",140127,1 
"28","02200","02000","MS","South Region--Harrison County--Gulfport & Biloxi Cities","2802200",187105,1 
"28","02300","02100","MS","South Region--Jackson County","2802300",139668,1 
"29","00100","00100","MO","Northwest Missouri","Northwest",89507,0.8 
"29","00100","00200","MO","Buchanan, Andrew & DeKalb Counties","Northwest",12892,0.115 
"29","00100","00800","MO","Johnson, Lafayette, Ray, Clinton & Caldwell Counties","Northwest",9424,0.084 
"29","00200","00200","MO","Buchanan, Andrew & DeKalb Counties","St. Joseph Area",106492,1 
"29","00300","00100","MO","Northwest Missouri","Northeast",24454,0.238 
"29","00300","00300","MO","Northeast Missouri","Northeast",78301,0.762 
"29","00400","00300","MO","Northeast Missouri","Hannibal Area",47788,0.46 
"29","00400","00400","MO","Lincoln, Warren, Audrain, Pike & Montgomery Counties","Hannibal Area",30752,0.296 
"29","00400","00700","MO","Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties","Hannibal Area",25414,0.244 
"29","00500","00400","MO","Lincoln, Warren, Audrain, Pike & Montgomery Counties","Outer Boone",25529,0.135 
"29","00500","00500","MO","Cole, Callaway, Moniteau & Osage Counties","Outer Boone",135869,0.718 
"29","00500","00700","MO","Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties","Outer Boone",27745,0.147 
"29","00600","00600","MO","Boone County","Boone County",162642,1 
"29","00700","00700","MO","Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties","North Central",82697,0.611 
"29","00700","00800","MO","Johnson, Lafayette, Ray, Clinton & Caldwell Counties","North Central",52595,0.389 
"29","00800","00800","MO","Johnson, Lafayette, Ray, Clinton & Caldwell Counties","Clay/Platte/Clinton",20743,0.119 
"29","00800","00901","MO","Clay County (Northeast)","Clay/Platte/Clinton",77592,0.444 
"29","00800","00902","MO","Kansas City (North Central), Gladstone City & North Kansas City","Clay/Platte/Clinton",30895,0.177 
"29","00800","00903","MO","Platte County","Clay/Platte/Clinton",45676,0.261 
"29","00901","00800","MO","Johnson, Lafayette, Ray, Clinton & Caldwell Counties","Eastern Jackson/Lafayette/Ray",56875,0.285 
"29","00901","01002","MO","Jackson County (North Central)","Eastern Jackson/Lafayette/Ray",33183,0.167 
"29","00901","01003","MO","Jackson County (East)","Eastern Jackson/Lafayette/Ray",87759,0.441 
"29","00901","01004","MO","Jackson County (South Central)","Eastern Jackson/Lafayette/Ray",21239,0.107 
"29","00901","01005","MO","Jackson County--Kansas City (South)","Eastern Jackson/Lafayette/Ray",158,0.001 
"29","00902","01003","MO","Jackson County (East)","Southern Jackson/Cass County",7619,0.036 
"29","00902","01004","MO","Jackson County (South Central)","Southern Jackson/Cass County",80287,0.379 
"29","00902","01005","MO","Jackson County--Kansas City (South)","Southern Jackson/Cass County",24422,0.115 
"29","00902","01100","MO","Cass & Bates Counties","Southern Jackson/Cass County",99281,0.469 
"29","01001","00901","MO","Clay County (Northeast)","Kansas City Metro North",26530,0.169 
"29","01001","00902","MO","Kansas City (North Central), Gladstone City & North Kansas City","Kansas City Metro North",75696,0.482 
"29","01001","00903","MO","Platte County","Kansas City Metro North",54872,0.349 
"29","01002","01001","MO","Jackson County--Kansas City (Central)","Kansas City - Central Bus District",97383,1 
"29","01002","01002","MO","Jackson County (North Central)","Kansas City - Central Bus District",5,0 
"29","01003","01001","MO","Jackson County--Kansas City (Central)","Kansas City - Midtown",73855,0.714 
"29","01003","01002","MO","Jackson County (North Central)","Kansas City - Midtown",7,0 
"29","01003","01005","MO","Jackson County--Kansas City (South)","Kansas City - Midtown",29574,0.286 
"29","01004","01002","MO","Jackson County (North Central)","South Blue Valley (Martin City)",12644,0.124 
"29","01004","01004","MO","Jackson County (South Central)","South Blue Valley (Martin City)",412,0.004 
"29","01004","01005","MO","Jackson County--Kansas City (South)","South Blue Valley (Martin City)",88659,0.87 
"29","01004","01100","MO","Cass & Bates Counties","South Blue Valley (Martin City)",197,0.002 
"29","01100","01002","MO","Jackson County (North Central)","Independence",82373,0.704 
"29","01100","01003","MO","Jackson County (East)","Independence",34057,0.291 
"29","01100","01004","MO","Jackson County (South Central)","Independence",522,0.004 
"29","01200","01100","MO","Cass & Bates Counties","West S. Central (Bates, Henry, etc)",17049,0.098 
"29","01200","01200","MO","Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties","West S. Central (Bates, Henry, etc)",79620,0.46 
"29","01200","01300","MO","Laclede, Polk, Benton, Dallas & Hickory Counties","West S. Central (Bates, Henry, etc)",76597,0.442 
"29","01300","01300","MO","Laclede, Polk, Benton, Dallas & Hickory Counties","Lake of the Ozarks",35571,0.201 
"29","01300","01400","MO","Pulaski, Camden, Miller & Morgan Counties","Lake of the Ozarks",141589,0.799 
"29","01400","00500","MO","Cole, Callaway, Moniteau & Osage Counties","Rolla Area",13938,0.094 
"29","01400","01500","MO","Phelps, Crawford, Dent, Gasconade & Maries Counties","Rolla Area",109907,0.737 
"29","01400","02100","MO","St. Francois, Washington, Perry & Ste. Genevieve Counties","Rolla Area",25195,0.169 
"29","01500","00400","MO","Lincoln, Warren, Audrain, Pike & Montgomery Counties","St. Louis Outer Metro",85079,0.456 
"29","01500","01600","MO","Franklin County","St. Louis Outer Metro",101492,0.544 
"29","01601","01701","MO","St. Charles County (South)","St. Charles Co. West",65235,0.306 
"29","01601","01702","MO","St. Charles County (Northwest)","St. Charles Co. West",128574,0.603 
"29","01601","01703","MO","St. Charles County (Northeast)","St. Charles Co. West",19466,0.091 
"29","01602","01701","MO","St. Charles County (South)","St. Charles Co. East",38208,0.26 
"29","01602","01703","MO","St. Charles County (Northeast)","St. Charles Co. East",109002,0.74 
"29","01701","01801","MO","St. Louis County (Northeast)","St. Louis County Northeast",123587,1 
"29","01701","01901","MO","St. Louis City (North)","St. Louis County Northeast",1,0 
"29","01702","01802","MO","St. Louis County (Northwest)","St. Louis County Northwest",125717,1 
"29","01703","01803","MO","St. Louis County (Inner Ring North)","St. Louis County- Inner Ring North",111745,1 
"29","01704","01804","MO","St. Louis County (West)","Far West St. Louis County",111804,1 
"29","01705","01805","MO","St. Louis County (Central)","St. Louis County- West Central",117893,1 
"29","01706","01806","MO","St. Louis County (Central West)","St. Louis County- West Outer Suburbs",114062,1 
"29","01707","01807","MO","St. Louis County (Inner Ring South)","St. Louis County -Inner Ring South",158559,1 
"29","01708","01808","MO","St. Louis County (South)","St. Louis County South- Outer Suburbs",135584,0.999 
"29","01708","02001","MO","Jefferson County (North)","St. Louis County South- Outer Suburbs",110,0.001 
"29","01801","01901","MO","St. Louis City (North)","St. Louis City North",91993,1 
"29","01802","01805","MO","St. Louis County (Central)","St. Louis City Central",3,0 
"29","01802","01901","MO","St. Louis City (North)","St. Louis City Central",44160,0.431 
"29","01802","01902","MO","St. Louis City (South)","St. Louis City Central",58252,0.569 
"29","01803","01902","MO","St. Louis City (South)","St. Louis City South",124888,1 
"29","01900","02001","MO","Jefferson County (North)","Jefferson County",109361,0.5 
"29","01900","02002","MO","Jefferson County (South)","Jefferson County",109262,0.5 
"29","02000","02100","MO","St. Francois, Washington, Perry & Ste. Genevieve Counties","Cape Girardeau - Ste. Genevieve",102475,0.48 
"29","02000","02200","MO","Cape Girardeau, Scott & Bollinger Counties","Cape Girardeau - Ste. Genevieve",88037,0.413 
"29","02000","02400","MO","Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties","Cape Girardeau - Ste. Genevieve",22856,0.107 
"29","02100","02200","MO","Cape Girardeau, Scott & Bollinger Counties","Bootheel",39191,0.319 
"29","02100","02300","MO","Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties","Bootheel",83563,0.681 
"29","02200","02300","MO","Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties","Poplar Bluff Area",29968,0.264 
"29","02200","02400","MO","Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties","Poplar Bluff Area",83376,0.736 
"29","02300","02500","MO","Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties","West Plains Area",127952,1 
"29","02400","02601","MO","Christian, Greene (Outside Springfield City) & Webster Counties","Springfield Suburban",152153,0.656 
"29","02400","02602","MO","Greene County--Springfield City (North)","Springfield Suburban",14593,0.063 
"29","02400","02603","MO","Greene County--Springfield City (South)","Springfield Suburban",65316,0.281 
"29","02400","02700","MO","Taney, Barry, Stone & McDonald Counties","Springfield Suburban",3,0 
"29","02500","02602","MO","Greene County--Springfield City (North)","Springfield City",103054,0.658 
"29","02500","02603","MO","Greene County--Springfield City (South)","Springfield City",53682,0.342 
"29","02600","01200","MO","Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties","Branson Area",46517,0.246 
"29","02600","02700","MO","Taney, Barry, Stone & McDonald Counties","Branson Area",142554,0.754 
"29","02700","02800","MO","Jasper & Newton Counties","Joplin Area",175518,1 
"30","00100","00100","MT","Northwest Montana--Kalispell City","3000100",110615,0.734 
"30","00100","00200","MT","West Montana--Missoula City","3000100",40159,0.266 
"30","00200","00100","MT","Northwest Montana--Kalispell City","3000200",13399,0.092 
"30","00200","00400","MT","North Central Montana--Great Falls City","3000200",131688,0.908 
"30","00300","00400","MT","North Central Montana--Great Falls City","3000300",14248,0.106 
"30","00300","00500","MT","South Central Montana--Bozeman City","3000300",22846,0.171 
"30","00300","00600","MT","East Montana (Outside Billings City)","3000300",96760,0.723 
"30","00400","00600","MT","East Montana (Outside Billings City)","3000400",44499,0.301 
"30","00400","00700","MT","Billings City","3000400",103473,0.699 
"30","00500","00300","MT","Southwest Montana--Butte-Silver Bow & Helena City","3000500",16937,0.137 
"30","00500","00400","MT","North Central Montana--Great Falls City","3000500",1891,0.015 
"30","00500","00500","MT","South Central Montana--Bozeman City","3000500",105149,0.848 
"30","00600","00300","MT","Southwest Montana--Butte-Silver Bow & Helena City","3000600",134017,1 
"30","00700","00200","MT","West Montana--Missoula City","3000700",153734,1 
"31","00100","00100","NE","North Central & Northwest Nebraska","3100100",111531,1 
"31","00200","00200","NE","Northeast Nebraska","3100200",184039,0.999 
"31","00200","00600","NE","Southeast Nebraska","3100200",134,0.001 
"31","00300","00300","NE","Central Nebraska","3100300",106716,1 
"31","00400","00400","NE","Southwest Nebraska","3100400",106374,1 
"31","00500","00500","NE","South Central Nebraska","3100500",114645,1 
"31","00600","00600","NE","Southeast Nebraska","3100600",138599,1 
"31","00701","00701","NE","Dodge, Cass, Saunders & Washington Counties","3100701",102946,0.978 
"31","00701","00702","NE","Sarpy County--Bellevue City","3100701",2288,0.022 
"31","00702","00702","NE","Sarpy County--Bellevue City","3100702",156552,1 
"31","00801","00801","NE","Lancaster County--Lincoln City (North)","3100801",151347,1 
"31","00802","00801","NE","Lancaster County--Lincoln City (North)","3100802",2543,0.019 
"31","00802","00802","NE","Lancaster County--Lincoln City (South)","3100802",131517,0.981 
"31","00901","00901","NE","Douglas County--Omaha City (Northwest)","3100901",161488,1 
"31","00902","00902","NE","Douglas County--Omaha City (Southwest)","3100902",140508,1 
"31","00903","00903","NE","Douglas County--Omaha City (Northeast)","3100903",102134,1 
"31","00904","00903","NE","Douglas County--Omaha City (Northeast)","3100904",4895,0.043 
"31","00904","00904","NE","Douglas County--Omaha City (Southeast)","3100904",108085,0.957 
"32","00100","00101","NV","Washoe County (South Central)--Reno City","3200100",8059,0.038 
"32","00100","00102","NV","Washoe County (South)","3200100",67969,0.322 
"32","00100","00103","NV","Washoe County (North)--Sparks City","3200100",135322,0.64 
"32","00200","00101","NV","Washoe County (South Central)--Reno City","3200200",169259,0.806 
"32","00200","00102","NV","Washoe County (South)","3200200",39593,0.188 
"32","00200","00103","NV","Washoe County (North)--Sparks City","3200200",1205,0.006 
"32","00300","00300","NV","Rural Nevada","3200300",169583,1 
"32","00400","00200","NV","Carson City, Lyon, Douglas & Storey Counties","3200400",158261,1 
"32","00501","00300","NV","Rural Nevada","3200501",31,0 
"32","00501","00402","NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities","3200501",1433,0.006 
"32","00501","00404","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB","3200501",24017,0.097 
"32","00501","00407","NV","Clark County (West)--Las Vegas City (Southwest)","3200501",7304,0.029 
"32","00501","00409","NV","Clark County (Central)--Paradise (Northwest) & Winchester","3200501",1,0 
"32","00501","00411","NV","Clark County (Central)--Henderson City (West)","3200501",72,0 
"32","00501","00412","NV","Clark County (South)--Henderson (East) & Boulder Cities","3200501",78504,0.316 
"32","00501","00413","NV","Clark County (Central)--Paradise (South) & Enterprise","3200501",137118,0.552 
"32","00502","00404","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB","3200502",118461,0.985 
"32","00502","00410","NV","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)","3200502",1775,0.015 
"32","00502","00412","NV","Clark County (South)--Henderson (East) & Boulder Cities","3200502",7,0 
"32","00503","00410","NV","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)","3200503",142511,1 
"32","00504","00409","NV","Clark County (Central)--Paradise (Northwest) & Winchester","3200504",133578,1 
"32","00505","00402","NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities","3200505",35779,0.165 
"32","00505","00403","NV","Clark County (Central)--Greater North Las Vegas City","3200505",179432,0.826 
"32","00505","00404","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB","3200505",1917,0.009 
"32","00506","00401","NV","Clark County (Northwest Central)--Northwest Las Vegas Valley","3200506",121315,0.583 
"32","00506","00402","NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities","3200506",86606,0.417 
"32","00507","00407","NV","Clark County (West)--Las Vegas City (Southwest)","3200507",127187,1 
"32","00508","00406","NV","Las Vegas City (South Central)","3200508",137087,1 
"32","00509","00405","NV","Las Vegas City (Southeast)","3200509",132169,1 
"32","00510","00407","NV","Clark County (West)--Las Vegas City (Southwest)","3200510",11028,0.05 
"32","00510","00408","NV","Clark County (Central)--Spring Valley & Summerlin South","3200510",191845,0.871 
"32","00510","00409","NV","Clark County (Central)--Paradise (Northwest) & Winchester","3200510",17446,0.079 
"32","00511","00410","NV","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)","3200511",3114,0.012 
"32","00511","00411","NV","Clark County (Central)--Henderson City (West)","3200511",199012,0.752 
"32","00511","00412","NV","Clark County (South)--Henderson (East) & Boulder Cities","3200511",59707,0.226 
"32","00511","00413","NV","Clark County (Central)--Paradise (South) & Enterprise","3200511",2844,0.011 
"33","00100","00100","NH","Northern New Hampshire--Grafton & Coos Counties","3300100",122173,1 
"33","00200","00200","NH","Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties","3300200",115422,0.952 
"33","00200","00300","NH","Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties","3300200",5790,0.048 
"33","00300","00300","NH","Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties","3300300",123143,1 
"33","00400","00200","NH","Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties","3300400",7364,0.055 
"33","00400","00400","NH","Central New Hampshire--Merrimack County (Central)--Concord City","3300400",112324,0.844 
"33","00400","00700","NH","Outer Manchester City","3300400",13455,0.101 
"33","00500","00500","NH","Southwestern New Hampshire--Cheshire & Sullivan Counties","3300500",120859,1 
"33","00600","00600","NH","Hillsborough County (Western)","3300600",106067,0.883 
"33","00600","00700","NH","Outer Manchester City","3300600",14106,0.117 
"33","00700","00700","NH","Outer Manchester City","3300700",101043,0.881 
"33","00700","01000","NH","Seacoast Region--Rockingham County (Southern)--Portsmouth City","3300700",13592,0.119 
"33","00800","00800","NH","Manchester City","3300800",109565,1 
"33","00900","00900","NH","Hillsborough County (Southeastern)--Greater Nashua City","3300900",119232,1 
"33","01000","00300","NH","Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties","3301000",9026,0.081 
"33","01000","00700","NH","Outer Manchester City","3301000",23093,0.207 
"33","01000","00900","NH","Hillsborough County (Southeastern)--Greater Nashua City","3301000",12897,0.116 
"33","01000","01000","NH","Seacoast Region--Rockingham County (Southern)--Portsmouth City","3301000",66329,0.596 
"33","01100","00300","NH","Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties","3301100",10616,0.088 
"33","01100","01000","NH","Seacoast Region--Rockingham County (Southern)--Portsmouth City","3301100",110374,0.912 
"34","00101","00101","NJ","Atlantic County (East)--Atlantic City & Ventnor City","3400101",112887,1 
"34","00102","00102","NJ","Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town","3400102",150867,0.933 
"34","00102","02600","NJ","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City","3400102",10795,0.067 
"34","00200","02600","NJ","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City","3400200",97265,1 
"34","00301","00301","NJ","Bergen County (South Central)--Hackensack & Englewood (West) Cities","3400301",109737,0.929 
"34","00301","00305","NJ","Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs","3400301",8383,0.071 
"34","00302","00302","NJ","Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs","3400302",115629,1 
"34","00303","00303","NJ","Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs","3400303",136607,1 
"34","00304","00304","NJ","Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough","3400304",120142,0.6 
"34","00304","00307","NJ","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs","3400304",69108,0.345 
